Date,open,high,low,close
2024-09-16 17:00:00,2588.12,2588.38,2576.04,2580.11
2024-09-16 18:00:00,2580.1,2581.82,2577.62,2579.82
2024-09-16 19:00:00,2579.83,2583.95,2579.48,2583.59
2024-09-16 20:00:00,2583.54,2584.01,2579.77,2582.5
2024-09-16 21:00:00,2582.5,2582.73,2580.1,2580.93
2024-09-16 22:00:00,2580.93,2583.16,2579.5,2582.42
2024-09-16 23:00:00,2582.44,2583.36,2581.76,2582.42
2024-09-17 01:00:00,2582.09,2583.5,2582.03,2582.8
2024-09-17 02:00:00,2582.83,2583.81,2582.06,2583.6
2024-09-17 03:00:00,2583.61,2584.31,2580.18,2580.18
2024-09-17 04:00:00,2580.2,2582.65,2578.27,2582.5
2024-09-17 05:00:00,2582.51,2586.22,2580.93,2581.46
2024-09-17 06:00:00,2581.42,2581.42,2576.71,2577.13
2024-09-17 07:00:00,2577.14,2579.07,2574.86,2576.82
2024-09-17 08:00:00,2576.81,2579.47,2574.48,2579.27
2024-09-17 09:00:00,2579.27,2586.82,2579.27,2584.23
2024-09-17 10:00:00,2584.23,2585.55,2582.59,2583.72
2024-09-17 11:00:00,2583.72,2584.07,2577.54,2580.05
2024-09-17 12:00:00,2580.04,2580.04,2571.64,2573.5
2024-09-17 13:00:00,2573.51,2576.02,2569.63,2572.9
2024-09-17 14:00:00,2573.01,2581.58,2572.1,2579.68
2024-09-17 15:00:00,2579.68,2581.51,2568.29,2577.64
2024-09-17 16:00:00,2577.69,2579.44,2572.96,2573.62
2024-09-17 17:00:00,2573.62,2582.11,2571.68,2576.35
2024-09-17 18:00:00,2576.36,2577.02,2561.68,2565.52
2024-09-17 19:00:00,2565.53,2566.55,2561.29,2563.04
2024-09-17 20:00:00,2563.03,2570.39,2560.69,2569.82
2024-09-17 21:00:00,2569.84,2571.56,2568.53,2570.02
2024-09-17 22:00:00,2570.03,2571.06,2566.86,2568.54
2024-09-17 23:00:00,2568.55,2570.13,2568.25,2569.45
2024-09-18 01:00:00,2569.64,2571.34,2569.56,2570.67
2024-09-18 02:00:00,2570.81,2574.37,2570.63,2573.93
2024-09-18 03:00:00,2573.93,2574.68,2571.36,2572.91
2024-09-18 04:00:00,2572.91,2576.33,2571.58,2572.16
2024-09-18 05:00:00,2572.15,2574.06,2569.94,2573.66
2024-09-18 06:00:00,2573.65,2576.34,2572.66,2575.81
2024-09-18 07:00:00,2575.81,2576.36,2567.88,2568.58
2024-09-18 08:00:00,2568.55,2569.13,2565.64,2567.64
2024-09-18 09:00:00,2567.62,2569.93,2566.56,2569.04
2024-09-18 10:00:00,2569.05,2571.82,2568.49,2571.42
2024-09-18 11:00:00,2571.42,2571.84,2568.15,2569.69
2024-09-18 12:00:00,2569.69,2571.85,2567.9,2571.84
2024-09-18 13:00:00,2571.84,2578.01,2570.95,2576.04
2024-09-18 14:00:00,2576.04,2580.62,2574.94,2577.36
2024-09-18 15:00:00,2577.36,2578.77,2573.44,2576.14
2024-09-18 16:00:00,2576.15,2578.45,2568.52,2571.69
2024-09-18 17:00:00,2571.66,2574.73,2567.94,2571.58
2024-09-18 18:00:00,2571.59,2574.38,2568.02,2569.63
2024-09-18 19:00:00,2569.63,2575.11,2568.79,2574.79
2024-09-18 20:00:00,2574.77,2574.79,2566.3,2566.84
2024-09-18 21:00:00,2566.3,2600.04,2566.3,2575.67
2024-09-18 22:00:00,2575.56,2576.14,2546.71,2548.92
2024-09-18 23:00:00,2548.94,2560.8,2548.28,2559.27
2024-09-19 01:00:00,2558.73,2561.52,2555.62,2559.21
2024-09-19 02:00:00,2559.21,2559.6,2556.18,2559.19
2024-09-19 03:00:00,2559.19,2559.43,2556.86,2558.66
2024-09-19 04:00:00,2558.68,2558.68,2550.94,2555.18
2024-09-19 05:00:00,2555.17,2566.59,2555.17,2564.07
2024-09-19 06:00:00,2564.03,2565.21,2561.21,2563.93
2024-09-19 07:00:00,2563.96,2564.07,2559.47,2563.96
2024-09-19 08:00:00,2563.95,2574.45,2563.86,2574.45
2024-09-19 09:00:00,2574.45,2578.66,2573.8,2575.73
2024-09-19 10:00:00,2575.73,2584.54,2574.95,2584.29
2024-09-19 11:00:00,2584.23,2586.52,2581.3,2584.86
2024-09-19 12:00:00,2584.85,2594.76,2583.96,2591.73
2024-09-19 13:00:00,2591.72,2591.76,2585.82,2588.55
2024-09-19 14:00:00,2588.55,2589.67,2584.25,2589.32
2024-09-19 15:00:00,2589.3,2591.15,2573.08,2576.71
2024-09-19 16:00:00,2576.65,2582.42,2569.65,2575.14
2024-09-19 17:00:00,2575.19,2584.52,2571.64,2581.14
2024-09-19 18:00:00,2581.14,2589.31,2580.33,2588.97
2024-09-19 19:00:00,2588.97,2592.48,2587.66,2591.64
2024-09-19 20:00:00,2591.65,2592.57,2587.85,2590.47
2024-09-19 21:00:00,2590.49,2590.69,2586.52,2588.1
2024-09-19 22:00:00,2588.1,2588.78,2585.84,2588.25
2024-09-19 23:00:00,2588.23,2589.64,2585.84,2586.61
2024-09-20 01:00:00,2586.85,2587.8,2586.18,2587.62
2024-09-20 02:00:00,2587.62,2587.66,2586.27,2587.12
2024-09-20 03:00:00,2587.12,2588.4,2586.05,2587.96
2024-09-20 04:00:00,2588.04,2589.35,2584.71,2588.17
2024-09-20 05:00:00,2588.1,2592.4,2587.29,2591.48
2024-09-20 06:00:00,2591.45,2593.51,2590.87,2591.34
2024-09-20 07:00:00,2591.35,2594.25,2591.27,2593.61
2024-09-20 08:00:00,2593.66,2595.09,2592.32,2594.45
2024-09-20 09:00:00,2594.38,2606.86,2594.21,2605.35
2024-09-20 10:00:00,2605.35,2609.64,2604.63,2607.05
2024-09-20 11:00:00,2607.04,2612.65,2605.34,2609.69
2024-09-20 12:00:00,2609.69,2610.46,2602.38,2606.22
2024-09-20 13:00:00,2606.24,2614.1,2606.1,2613.08
2024-09-20 14:00:00,2613.1,2615.35,2610.17,2613.58
2024-09-20 15:00:00,2613.57,2619.23,2613.33,2615.49
2024-09-20 16:00:00,2615.49,2616.45,2602.54,2606.54
2024-09-20 17:00:00,2606.54,2617.03,2604.66,2613.97
2024-09-20 18:00:00,2613.97,2622.98,2611.08,2622.7
2024-09-20 19:00:00,2622.7,2625.65,2619.61,2624.78
2024-09-20 20:00:00,2624.78,2625.27,2619.13,2619.45
2024-09-20 21:00:00,2619.46,2622.08,2617.74,2621.58
2024-09-20 22:00:00,2621.6,2623.29,2620.55,2621.03
2024-09-20 23:00:00,2621.0,2622.47,2618.92,2622.26
2024-09-23 01:00:00,2619.54,2622.04,2618.26,2620.33
2024-09-23 02:00:00,2620.33,2621.38,2619.53,2620.14
2024-09-23 03:00:00,2620.13,2620.3,2618.09,2618.18
2024-09-23 04:00:00,2618.21,2621.38,2615.97,2620.0
2024-09-23 05:00:00,2620.02,2626.11,2618.73,2625.29
2024-09-23 06:00:00,2625.28,2631.02,2624.76,2628.43
2024-09-23 07:00:00,2628.44,2630.92,2627.92,2629.32
2024-09-23 08:00:00,2629.3,2631.22,2626.71,2629.93
2024-09-23 09:00:00,2629.93,2630.04,2624.36,2624.36
2024-09-23 10:00:00,2624.35,2624.91,2613.78,2615.06
2024-09-23 11:00:00,2615.05,2619.57,2614.59,2616.74
2024-09-23 12:00:00,2616.74,2621.94,2615.31,2621.5
2024-09-23 13:00:00,2621.5,2623.52,2620.61,2621.42
2024-09-23 14:00:00,2621.42,2625.65,2620.83,2623.98
2024-09-23 15:00:00,2623.98,2627.97,2619.95,2626.94
2024-09-23 16:00:00,2626.95,2634.14,2625.49,2631.81
2024-09-23 17:00:00,2631.83,2634.74,2627.97,2630.29
2024-09-23 18:00:00,2630.3,2631.84,2625.63,2629.18
2024-09-23 19:00:00,2629.19,2630.75,2626.44,2628.12
2024-09-23 20:00:00,2628.09,2629.0,2626.38,2627.87
2024-09-23 21:00:00,2627.89,2628.67,2625.91,2627.25
2024-09-23 22:00:00,2627.27,2627.82,2625.6,2626.18
2024-09-23 23:00:00,2626.16,2628.52,2626.09,2628.39
2024-09-24 01:00:00,2628.64,2628.64,2626.64,2627.37
2024-09-24 02:00:00,2627.37,2627.41,2625.75,2626.23
2024-09-24 03:00:00,2626.22,2626.55,2623.74,2625.09
2024-09-24 04:00:00,2625.09,2630.1,2624.84,2629.03
2024-09-24 05:00:00,2629.01,2629.19,2626.66,2628.82
2024-09-24 06:00:00,2628.81,2635.99,2628.69,2633.91
2024-09-24 07:00:00,2633.9,2638.15,2631.88,2638.0
2024-09-24 08:00:00,2638.01,2639.96,2625.08,2625.28
2024-09-24 09:00:00,2625.33,2629.8,2624.43,2628.62
2024-09-24 10:00:00,2628.7,2630.18,2622.56,2628.85
2024-09-24 11:00:00,2628.84,2629.44,2625.83,2628.97
2024-09-24 12:00:00,2628.96,2630.78,2627.01,2630.68
2024-09-24 13:00:00,2630.68,2636.09,2630.52,2633.28
2024-09-24 14:00:00,2633.22,2633.28,2623.28,2626.23
2024-09-24 15:00:00,2626.25,2633.19,2623.42,2633.0
2024-09-24 16:00:00,2633.06,2637.21,2630.83,2635.35
2024-09-24 17:00:00,2635.34,2647.04,2634.44,2643.44
2024-09-24 18:00:00,2643.43,2648.31,2639.67,2642.41
2024-09-24 19:00:00,2642.41,2655.06,2642.38,2653.41
2024-09-24 20:00:00,2653.42,2654.43,2649.7,2653.98
2024-09-24 21:00:00,2653.98,2657.59,2653.28,2657.19
2024-09-24 22:00:00,2657.19,2664.24,2656.33,2662.59
2024-09-24 23:00:00,2662.59,2663.58,2656.45,2656.99
2024-09-25 01:00:00,2657.43,2659.74,2657.38,2659.08
2024-09-25 02:00:00,2659.08,2659.14,2656.61,2658.08
2024-09-25 03:00:00,2658.08,2660.84,2656.53,2660.73
2024-09-25 04:00:00,2660.73,2662.75,2655.41,2659.97
2024-09-25 05:00:00,2659.97,2670.39,2659.59,2670.02
2024-09-25 06:00:00,2670.0,2670.1,2659.79,2661.39
2024-09-25 07:00:00,2661.4,2661.57,2657.57,2658.83
2024-09-25 08:00:00,2658.84,2659.72,2654.35,2657.12
2024-09-25 09:00:00,2657.14,2659.71,2653.42,2654.63
2024-09-25 10:00:00,2654.63,2657.53,2651.47,2656.84
2024-09-25 11:00:00,2656.84,2658.5,2654.52,2655.8
2024-09-25 12:00:00,2655.8,2657.59,2652.65,2656.85
2024-09-25 13:00:00,2656.86,2658.08,2654.29,2655.5
2024-09-25 14:00:00,2655.5,2657.97,2653.83,2657.29
2024-09-25 15:00:00,2657.28,2660.72,2656.84,2659.4
2024-09-25 16:00:00,2659.39,2666.05,2658.26,2664.42
2024-09-25 17:00:00,2664.4,2667.38,2654.2,2658.89
2024-09-25 18:00:00,2658.94,2660.69,2655.22,2657.73
2024-09-25 19:00:00,2657.62,2658.75,2649.61,2653.63
2024-09-25 20:00:00,2653.62,2662.86,2653.05,2660.51
2024-09-25 21:00:00,2660.49,2661.62,2659.01,2660.31
2024-09-25 22:00:00,2660.31,2661.49,2659.38,2659.61
2024-09-25 23:00:00,2659.6,2660.15,2656.17,2657.02
2024-09-26 01:00:00,2656.47,2659.67,2656.47,2658.2
2024-09-26 02:00:00,2658.2,2659.37,2656.14,2656.24
2024-09-26 03:00:00,2656.24,2660.23,2655.31,2659.0
2024-09-26 04:00:00,2659.01,2661.31,2657.6,2660.7
2024-09-26 05:00:00,2660.72,2661.55,2656.97,2658.08
2024-09-26 06:00:00,2658.04,2662.44,2657.68,2662.43
2024-09-26 07:00:00,2662.48,2662.81,2660.08,2660.59
2024-09-26 08:00:00,2660.59,2663.33,2659.67,2661.37
2024-09-26 09:00:00,2661.36,2662.52,2657.9,2661.6
2024-09-26 10:00:00,2661.6,2666.77,2659.4,2664.61
2024-09-26 11:00:00,2664.54,2670.42,2664.53,2668.94
2024-09-26 12:00:00,2668.93,2669.71,2666.84,2668.79
2024-09-26 13:00:00,2668.79,2675.54,2667.39,2672.59
2024-09-26 14:00:00,2672.58,2685.44,2672.16,2682.67
2024-09-26 15:00:00,2682.68,2684.11,2668.4,2677.16
2024-09-26 16:00:00,2677.13,2679.6,2654.7,2660.75
2024-09-26 17:00:00,2660.76,2669.45,2659.66,2665.72
2024-09-26 18:00:00,2665.74,2673.06,2662.32,2671.31
2024-09-26 19:00:00,2671.31,2672.31,2662.87,2668.07
2024-09-26 20:00:00,2668.07,2672.1,2667.5,2670.86
2024-09-26 21:00:00,2670.9,2677.02,2670.03,2675.8
2024-09-26 22:00:00,2675.8,2677.79,2672.14,2673.53
2024-09-26 23:00:00,2673.57,2673.9,2670.74,2672.23
2024-09-27 01:00:00,2672.24,2673.16,2671.64,2672.25
2024-09-27 02:00:00,2672.28,2673.22,2671.86,2672.59
2024-09-27 03:00:00,2672.59,2672.61,2669.29,2669.7
2024-09-27 04:00:00,2669.7,2672.71,2666.12,2669.43
2024-09-27 05:00:00,2669.45,2670.95,2667.2,2668.91
2024-09-27 06:00:00,2668.89,2673.87,2668.52,2673.55
2024-09-27 07:00:00,2673.56,2673.83,2669.21,2670.37
2024-09-27 08:00:00,2670.38,2671.23,2662.26,2664.79
2024-09-27 09:00:00,2664.79,2669.45,2663.96,2665.76
2024-09-27 10:00:00,2665.74,2668.18,2660.81,2664.64
2024-09-27 11:00:00,2664.58,2665.34,2661.71,2662.46
2024-09-27 12:00:00,2662.5,2664.89,2658.23,2663.64
2024-09-27 13:00:00,2663.59,2665.48,2661.92,2664.23
2024-09-27 14:00:00,2664.23,2669.06,2664.18,2666.02
2024-09-27 15:00:00,2666.03,2674.2,2662.23,2670.01
2024-09-27 16:00:00,2669.98,2670.93,2663.94,2665.62
2024-09-27 17:00:00,2665.78,2666.81,2649.32,2649.39
2024-09-27 18:00:00,2649.41,2654.53,2644.68,2649.74
2024-09-27 19:00:00,2649.65,2656.18,2645.85,2651.66
2024-09-27 20:00:00,2651.7,2652.29,2643.04,2645.04
2024-09-27 21:00:00,2645.13,2648.81,2643.38,2647.88
2024-09-27 22:00:00,2647.88,2652.72,2645.47,2652.01
2024-09-27 23:00:00,2652.02,2660.03,2651.08,2659.81
