Date,open,high,low,close,tick_volume
2020-07-02 10:45:00,1769.91,1770.25,1768.5,1769.03,854
2020-07-02 11:00:00,1769.03,1770.72,1768.77,1770.45,502
2020-07-02 11:15:00,1770.45,1771.78,1769.94,1771.62,743
2020-07-02 11:30:00,1771.66,1771.99,1770.53,1770.93,685
2020-07-02 11:45:00,1770.94,1772.51,1770.31,1772.25,755
2020-07-02 12:00:00,1772.25,1773.19,1772.07,1772.62,919
2020-07-02 12:15:00,1772.62,1773.13,1770.82,1772.17,846
2020-07-02 12:30:00,1772.16,1772.4,1771.42,1771.56,715
2020-07-02 12:45:00,1771.57,1773.18,1771.19,1773.01,480
2020-07-02 13:00:00,1772.98,1774.35,1772.86,1773.79,533
2020-07-02 13:15:00,1773.79,1773.91,1772.73,1773.16,431
2020-07-02 13:30:00,1773.2,1773.29,1772.29,1772.49,293
2020-07-02 13:45:00,1772.51,1773.23,1772.01,1772.01,506
2020-07-02 14:00:00,1772.02,1773.67,1772.01,1772.07,425
2020-07-02 14:15:00,1772.07,1773.58,1772.07,1773.21,595
2020-07-02 14:30:00,1773.2,1773.47,1772.49,1773.12,661
2020-07-02 14:45:00,1773.12,1773.64,1771.68,1772.67,786
2020-07-02 15:00:00,1772.67,1772.87,1768.9,1768.9,1470
2020-07-02 15:15:00,1768.9,1769.5,1765.48,1766.2,1893
2020-07-02 15:30:00,1766.15,1770.2,1762.87,1765.12,3131
2020-07-02 15:45:00,1765.12,1767.94,1760.28,1760.28,1997
2020-07-02 16:00:00,1760.28,1765.12,1757.43,1764.93,2600
2020-07-02 16:15:00,1764.93,1767.85,1764.0,1767.71,1701
2020-07-02 16:30:00,1767.8,1770.27,1766.03,1769.17,2134
2020-07-02 16:45:00,1769.15,1774.31,1768.75,1773.54,2312
2020-07-02 17:00:00,1773.54,1776.11,1772.27,1774.57,2049
2020-07-02 17:15:00,1774.55,1777.52,1774.49,1777.3,2195
2020-07-02 17:30:00,1777.3,1778.37,1774.78,1777.51,1990
2020-07-02 17:45:00,1777.58,1778.91,1774.41,1775.54,1900
2020-07-02 18:00:00,1775.54,1776.94,1774.95,1776.21,2164
2020-07-02 18:15:00,1776.23,1779.39,1776.08,1777.75,1544
2020-07-02 18:30:00,1777.76,1779.06,1776.82,1778.37,1544
2020-07-02 18:45:00,1778.35,1778.66,1776.77,1777.98,1586
2020-07-02 19:00:00,1778.04,1778.2,1773.8,1774.63,1699
2020-07-02 19:15:00,1774.63,1777.1,1774.53,1775.58,1105
2020-07-02 19:30:00,1775.61,1776.89,1775.56,1776.31,861
2020-07-02 19:45:00,1776.31,1776.94,1775.86,1776.5,1190
2020-07-02 20:00:00,1776.4,1777.79,1776.14,1777.53,598
2020-07-02 20:15:00,1777.53,1778.16,1776.81,1777.65,740
2020-07-02 20:30:00,1777.76,1778.11,1777.04,1777.12,531
2020-07-02 20:45:00,1777.32,1777.4,1775.96,1776.92,753
2020-07-02 21:00:00,1776.95,1777.24,1775.89,1776.93,480
2020-07-02 21:15:00,1776.93,1777.34,1776.26,1777.34,555
2020-07-02 21:30:00,1777.34,1777.35,1776.46,1777.11,524
2020-07-02 21:45:00,1777.08,1777.35,1776.42,1777.04,884
2020-07-02 22:00:00,1777.05,1777.29,1775.75,1776.0,725
2020-07-02 22:15:00,1775.97,1775.97,1774.87,1775.03,627
2020-07-02 22:30:00,1775.03,1776.03,1774.72,1775.68,482
2020-07-02 22:45:00,1775.7,1776.42,1774.96,1775.72,988
2020-07-02 23:00:00,1775.72,1776.32,1775.5,1775.66,227
2020-07-02 23:15:00,1775.68,1775.72,1775.09,1775.27,177
2020-07-02 23:30:00,1775.27,1775.89,1775.26,1775.6,165
2020-07-02 23:45:00,1775.59,1775.83,1774.47,1774.97,221
2020-07-03 01:00:00,1776.49,1776.79,1776.02,1776.29,171
2020-07-03 01:15:00,1776.29,1776.41,1775.47,1775.91,202
2020-07-03 01:30:00,1776.2,1777.08,1775.53,1775.53,202
2020-07-03 01:45:00,1775.57,1776.01,1775.34,1775.76,201
2020-07-03 02:00:00,1775.77,1776.27,1775.62,1776.09,192
2020-07-03 02:15:00,1776.09,1776.2,1775.73,1775.75,224
2020-07-03 02:30:00,1775.8,1776.14,1775.48,1775.92,206
2020-07-03 02:45:00,1775.95,1776.09,1775.41,1775.7,232
2020-07-03 03:00:00,1775.67,1776.7,1775.28,1775.56,289
2020-07-03 03:15:00,1775.56,1775.8,1773.49,1774.14,388
2020-07-03 03:30:00,1774.14,1774.27,1773.04,1773.82,367
2020-07-03 03:45:00,1773.78,1774.98,1773.2,1774.89,306
2020-07-03 04:00:00,1775.34,1777.08,1774.78,1775.2,596
2020-07-03 04:15:00,1775.2,1776.61,1775.19,1775.49,447
2020-07-03 04:30:00,1775.49,1776.52,1774.99,1776.04,415
2020-07-03 04:45:00,1776.14,1776.27,1775.55,1775.79,280
2020-07-03 05:00:00,1775.75,1775.86,1774.51,1775.61,407
2020-07-03 05:15:00,1775.56,1776.67,1775.53,1776.14,294
2020-07-03 05:30:00,1776.14,1776.14,1775.4,1775.57,232
2020-07-03 05:45:00,1775.57,1776.93,1775.52,1776.81,260
2020-07-03 06:00:00,1776.81,1777.03,1775.84,1776.08,199
2020-07-03 06:15:00,1776.08,1776.19,1775.42,1775.85,224
2020-07-03 06:30:00,1775.91,1776.13,1775.61,1775.64,164
2020-07-03 06:45:00,1775.64,1775.88,1775.34,1775.55,208
2020-07-03 07:00:00,1775.51,1776.17,1773.83,1774.28,331
2020-07-03 07:15:00,1774.28,1774.37,1772.66,1773.31,363
2020-07-03 07:30:00,1773.31,1774.28,1772.78,1774.05,345
2020-07-03 07:45:00,1774.05,1774.64,1773.96,1774.2,267
2020-07-03 08:00:00,1774.21,1774.59,1773.61,1774.48,278
2020-07-03 08:15:00,1774.49,1775.18,1774.35,1775.15,267
2020-07-03 08:30:00,1775.1,1775.6,1772.71,1772.77,496
2020-07-03 08:45:00,1772.77,1774.75,1772.71,1774.32,508
2020-07-03 09:00:00,1774.26,1774.39,1772.75,1773.48,625
2020-07-03 09:15:00,1773.37,1774.85,1772.75,1774.42,648
2020-07-03 09:30:00,1774.42,1775.44,1772.9,1774.71,757
2020-07-03 09:45:00,1774.71,1776.38,1774.4,1775.54,707
2020-07-03 10:00:00,1775.55,1776.71,1774.91,1776.25,496
2020-07-03 10:15:00,1776.25,1776.84,1774.62,1775.02,665
2020-07-03 10:30:00,1774.99,1776.4,1774.98,1776.27,494
2020-07-03 10:45:00,1776.27,1776.93,1775.58,1775.58,452
2020-07-03 11:00:00,1775.58,1776.13,1774.26,1774.92,397
2020-07-03 11:15:00,1774.94,1774.98,1773.47,1774.29,625
2020-07-03 11:30:00,1774.29,1775.55,1773.9,1774.88,596
2020-07-03 11:45:00,1774.88,1776.22,1774.69,1776.07,538
2020-07-03 12:00:00,1776.06,1776.25,1774.77,1775.23,470
2020-07-03 12:15:00,1775.23,1775.76,1774.76,1775.27,415
2020-07-03 12:30:00,1775.25,1775.38,1774.17,1774.68,317
2020-07-03 12:45:00,1774.68,1775.68,1773.78,1774.7,365
2020-07-03 13:00:00,1774.68,1775.54,1774.06,1774.89,363
2020-07-03 13:15:00,1774.89,1775.47,1774.47,1775.3,283
2020-07-03 13:30:00,1775.3,1775.47,1774.47,1774.91,190
2020-07-03 13:45:00,1774.91,1776.7,1773.87,1775.72,591
2020-07-03 14:00:00,1775.72,1776.41,1774.78,1775.88,577
2020-07-03 14:15:00,1775.94,1777.1,1775.4,1775.49,598
2020-07-03 14:30:00,1775.49,1776.51,1775.39,1776.34,435
2020-07-03 14:45:00,1776.34,1776.6,1775.03,1775.79,506
2020-07-03 15:00:00,1775.75,1776.05,1774.78,1775.18,419
2020-07-03 15:15:00,1775.18,1776.17,1774.51,1775.06,476
2020-07-03 15:30:00,1774.93,1776.26,1774.78,1776.21,398
2020-07-03 15:45:00,1776.21,1776.22,1775.08,1775.48,460
2020-07-03 16:00:00,1775.48,1776.13,1774.87,1775.57,615
2020-07-03 16:15:00,1775.57,1776.06,1775.02,1775.53,333
2020-07-03 16:30:00,1775.46,1775.92,1774.7,1775.82,461
2020-07-03 16:45:00,1775.82,1775.92,1773.32,1773.89,692
2020-07-03 17:00:00,1773.91,1775.12,1773.07,1774.47,1003
2020-07-03 17:15:00,1774.52,1775.84,1774.26,1774.7,542
2020-07-03 17:30:00,1774.71,1775.32,1774.05,1774.87,462
2020-07-03 17:45:00,1774.66,1775.43,1774.51,1774.58,207
2020-07-03 18:00:00,1774.58,1775.87,1774.43,1775.11,423
2020-07-03 18:15:00,1775.15,1775.59,1774.85,1775.13,226
2020-07-03 18:30:00,1775.13,1775.24,1774.36,1774.77,202
2020-07-03 18:45:00,1774.73,1775.54,1774.73,1775.05,311
2020-07-03 19:00:00,1775.06,1775.26,1774.09,1774.64,433
2020-07-03 19:15:00,1774.64,1775.28,1774.59,1774.94,257
2020-07-03 19:30:00,1774.94,1776.07,1774.34,1775.83,306
2020-07-03 19:45:00,1775.76,1776.16,1774.24,1774.9,190
2020-07-06 01:00:00,1773.37,1774.18,1773.07,1773.78,115
2020-07-06 01:15:00,1773.78,1774.27,1773.69,1774.2,109
2020-07-06 01:30:00,1774.2,1774.83,1773.98,1774.45,162
2020-07-06 01:45:00,1774.45,1774.8,1774.26,1774.43,100
2020-07-06 02:00:00,1774.48,1775.63,1773.48,1775.45,230
2020-07-06 02:15:00,1775.45,1775.79,1774.8,1775.16,134
2020-07-06 02:30:00,1775.05,1775.53,1774.93,1775.37,154
2020-07-06 02:45:00,1775.32,1776.09,1775.31,1775.37,229
2020-07-06 03:00:00,1775.37,1776.89,1774.9,1776.43,379
2020-07-06 03:15:00,1776.43,1776.43,1775.9,1775.94,107
2020-07-06 03:30:00,1775.9,1776.09,1775.32,1775.91,164
2020-07-06 03:45:00,1775.91,1776.09,1775.68,1775.71,151
2020-07-06 04:00:00,1775.71,1776.18,1774.03,1774.56,391
2020-07-06 04:15:00,1774.56,1775.1,1774.31,1774.96,167
2020-07-06 04:30:00,1774.96,1775.06,1772.24,1772.35,590
2020-07-06 04:45:00,1772.37,1773.07,1771.48,1772.76,812
2020-07-06 05:00:00,1772.95,1772.95,1769.86,1771.99,741
2020-07-06 05:15:00,1771.9,1773.09,1771.78,1772.94,307
2020-07-06 05:30:00,1772.94,1773.92,1772.15,1773.63,396
2020-07-06 05:45:00,1773.63,1774.36,1773.19,1773.84,288
2020-07-06 06:00:00,1773.84,1774.4,1773.57,1773.97,287
2020-07-06 06:15:00,1773.97,1773.98,1773.58,1773.8,211
2020-07-06 06:30:00,1773.8,1773.8,1772.7,1772.92,362
2020-07-06 06:45:00,1772.92,1772.93,1771.97,1772.11,502
2020-07-06 07:00:00,1772.11,1772.34,1771.92,1772.1,164
2020-07-06 07:15:00,1772.1,1772.64,1771.43,1772.08,239
2020-07-06 07:30:00,1772.07,1773.13,1771.99,1772.82,287
2020-07-06 07:45:00,1772.82,1773.46,1772.49,1772.49,212
2020-07-06 08:00:00,1772.51,1773.61,1772.34,1773.32,232
2020-07-06 08:15:00,1773.32,1773.4,1772.79,1773.29,104
2020-07-06 08:30:00,1773.26,1773.78,1772.01,1773.48,569
2020-07-06 08:45:00,1773.48,1773.5,1772.71,1772.71,454
2020-07-06 09:00:00,1772.71,1775.18,1772.28,1773.75,719
2020-07-06 09:15:00,1773.82,1775.33,1773.77,1775.12,616
2020-07-06 09:30:00,1775.12,1776.8,1775.05,1776.27,702
2020-07-06 09:45:00,1776.27,1776.81,1775.4,1776.65,646
2020-07-06 10:00:00,1776.65,1777.71,1775.61,1776.58,779
2020-07-06 10:15:00,1776.58,1777.33,1775.72,1776.66,525
2020-07-06 10:30:00,1776.88,1777.89,1776.19,1776.52,671
2020-07-06 10:45:00,1776.52,1777.0,1775.54,1775.99,538
2020-07-06 11:00:00,1775.99,1776.67,1775.78,1775.95,457
2020-07-06 11:15:00,1775.95,1776.71,1775.04,1775.88,529
2020-07-06 11:30:00,1775.88,1777.63,1775.88,1777.1,775
2020-07-06 11:45:00,1777.1,1777.82,1775.57,1776.82,752
2020-07-06 12:00:00,1776.79,1778.89,1776.73,1777.26,477
2020-07-06 12:15:00,1777.2,1777.64,1776.8,1777.35,349
2020-07-06 12:30:00,1777.35,1777.46,1774.77,1775.94,726
2020-07-06 12:45:00,1775.94,1776.04,1774.38,1775.26,697
2020-07-06 13:00:00,1775.23,1775.56,1774.2,1774.87,521
2020-07-06 13:15:00,1774.87,1775.67,1774.13,1775.15,564
2020-07-06 13:30:00,1775.12,1775.92,1774.82,1775.53,389
2020-07-06 13:45:00,1775.53,1776.28,1775.1,1775.84,487
2020-07-06 14:00:00,1775.86,1776.86,1775.63,1776.8,490
2020-07-06 14:15:00,1776.8,1777.46,1775.83,1776.4,592
2020-07-06 14:30:00,1776.34,1777.46,1776.34,1777.16,400
2020-07-06 14:45:00,1777.14,1779.66,1777.12,1779.34,834
2020-07-06 15:00:00,1779.34,1781.23,1777.31,1780.82,1171
2020-07-06 15:15:00,1780.84,1783.16,1780.84,1782.72,1338
2020-07-06 15:30:00,1782.82,1785.4,1782.53,1784.55,1265
2020-07-06 15:45:00,1784.54,1785.02,1782.49,1783.3,1027
2020-07-06 16:00:00,1783.21,1785.72,1782.24,1783.68,1336
2020-07-06 16:15:00,1783.69,1785.76,1782.96,1785.65,1250
2020-07-06 16:30:00,1785.71,1787.0,1783.67,1785.67,1813
2020-07-06 16:45:00,1785.67,1786.97,1783.36,1784.16,1592
2020-07-06 17:00:00,1784.13,1786.34,1780.94,1782.13,1799
2020-07-06 17:15:00,1782.14,1782.14,1779.28,1780.25,1781
2020-07-06 17:30:00,1780.25,1783.73,1780.07,1783.12,1669
2020-07-06 17:45:00,1783.12,1783.69,1782.1,1782.32,1689
2020-07-06 18:00:00,1782.32,1783.25,1781.33,1783.12,1647
2020-07-06 18:15:00,1783.13,1785.17,1782.49,1784.83,1457
2020-07-06 18:30:00,1784.84,1784.99,1782.35,1783.3,1210
2020-07-06 18:45:00,1783.3,1784.9,1783.14,1783.65,1185
2020-07-06 19:00:00,1783.63,1784.52,1783.63,1783.91,996
2020-07-06 19:15:00,1783.95,1783.98,1782.03,1782.43,374
2020-07-06 19:30:00,1782.44,1782.96,1781.66,1782.47,710
2020-07-06 19:45:00,1782.46,1783.65,1782.25,1783.36,665
2020-07-06 20:00:00,1783.36,1783.71,1783.05,1783.41,733
2020-07-06 20:15:00,1783.34,1784.32,1782.79,1784.32,894
2020-07-06 20:30:00,1784.31,1784.39,1783.42,1783.75,328
2020-07-06 20:45:00,1783.78,1784.05,1783.28,1783.53,533
2020-07-06 21:00:00,1783.56,1784.33,1782.9,1784.13,545
2020-07-06 21:15:00,1784.13,1785.32,1784.12,1785.13,535
2020-07-06 21:30:00,1785.13,1785.34,1784.6,1784.79,804
2020-07-06 21:45:00,1784.79,1786.04,1784.64,1785.28,1028
2020-07-06 22:00:00,1785.24,1785.96,1784.74,1785.61,1116
2020-07-06 22:15:00,1785.61,1786.3,1785.39,1786.28,1122
2020-07-06 22:30:00,1786.27,1786.5,1785.55,1786.16,1009
2020-07-06 22:45:00,1786.16,1786.93,1785.53,1786.43,1158
2020-07-06 23:00:00,1786.43,1786.97,1785.93,1786.76,400
2020-07-06 23:15:00,1786.76,1786.85,1785.68,1785.88,223
2020-07-06 23:30:00,1785.89,1786.19,1784.89,1785.16,212
2020-07-06 23:45:00,1785.16,1785.96,1784.15,1784.25,195
2020-07-07 01:00:00,1785.22,1785.59,1785.04,1785.12,114
2020-07-07 01:15:00,1785.15,1785.76,1784.92,1785.29,167
2020-07-07 01:30:00,1785.05,1786.29,1785.05,1785.97,164
2020-07-07 01:45:00,1785.97,1786.47,1785.69,1786.2,210
2020-07-07 02:00:00,1786.2,1786.41,1785.99,1786.08,208
2020-07-07 02:15:00,1786.08,1786.17,1785.61,1786.04,167
2020-07-07 02:30:00,1786.04,1786.27,1784.49,1785.63,278
2020-07-07 02:45:00,1785.63,1785.86,1785.04,1785.86,213
2020-07-07 03:00:00,1785.86,1786.34,1784.18,1784.19,283
2020-07-07 03:15:00,1784.2,1784.72,1783.56,1784.52,439
2020-07-07 03:30:00,1784.52,1785.45,1784.32,1784.95,207
2020-07-07 03:45:00,1784.95,1785.89,1784.94,1785.64,368
2020-07-07 04:00:00,1785.6,1787.16,1785.6,1786.78,705
2020-07-07 04:15:00,1786.82,1786.84,1784.7,1784.8,637
2020-07-07 04:30:00,1784.84,1785.33,1784.09,1784.2,471
2020-07-07 04:45:00,1784.22,1785.32,1783.49,1784.64,619
2020-07-07 05:00:00,1784.6,1785.34,1783.62,1784.61,451
2020-07-07 05:15:00,1784.61,1785.06,1783.74,1783.99,376
2020-07-07 05:30:00,1783.96,1784.05,1783.18,1783.37,365
2020-07-07 05:45:00,1783.23,1783.53,1782.65,1782.78,465
2020-07-07 06:00:00,1782.74,1783.98,1782.57,1783.38,342
2020-07-07 06:15:00,1783.35,1784.67,1783.26,1784.38,285
2020-07-07 06:30:00,1784.35,1784.87,1784.22,1784.54,268
2020-07-07 06:45:00,1784.55,1784.82,1784.4,1784.56,166
2020-07-07 07:00:00,1784.49,1784.61,1784.28,1784.46,156
2020-07-07 07:15:00,1784.46,1785.01,1784.4,1784.64,131
2020-07-07 07:30:00,1784.64,1784.76,1783.88,1784.17,197
2020-07-07 07:45:00,1784.13,1784.34,1783.73,1783.73,160
2020-07-07 08:00:00,1783.78,1784.91,1783.71,1784.46,312
2020-07-07 08:15:00,1784.46,1784.7,1784.08,1784.6,186
2020-07-07 08:30:00,1784.56,1784.86,1782.6,1783.01,377
2020-07-07 08:45:00,1783.01,1784.74,1782.51,1784.3,485
2020-07-07 09:00:00,1784.24,1784.77,1782.9,1783.37,668
2020-07-07 09:15:00,1783.31,1784.07,1782.07,1783.66,547
2020-07-07 09:30:00,1783.68,1785.13,1782.86,1784.03,516
2020-07-07 09:45:00,1784.03,1784.17,1782.43,1782.72,505
2020-07-07 10:00:00,1782.72,1784.14,1782.35,1782.68,782
2020-07-07 10:15:00,1782.68,1783.16,1781.71,1781.89,942
2020-07-07 10:30:00,1781.9,1782.71,1781.46,1781.89,806
2020-07-07 10:45:00,1781.89,1782.14,1780.32,1780.71,928
2020-07-07 11:00:00,1780.74,1781.3,1778.68,1779.15,1159
2020-07-07 11:15:00,1779.15,1779.87,1777.5,1777.51,974
2020-07-07 11:30:00,1777.58,1779.1,1774.75,1778.74,1165
2020-07-07 11:45:00,1778.74,1779.41,1778.02,1778.15,815
2020-07-07 12:00:00,1778.15,1778.27,1775.95,1776.07,853
2020-07-07 12:15:00,1776.09,1776.64,1775.24,1775.78,1044
2020-07-07 12:30:00,1775.78,1776.04,1773.47,1775.06,1187
2020-07-07 12:45:00,1775.06,1777.02,1774.99,1776.89,796
2020-07-07 13:00:00,1776.87,1776.96,1774.74,1776.68,701
2020-07-07 13:15:00,1776.68,1777.08,1775.31,1775.93,595
2020-07-07 13:30:00,1775.83,1777.4,1775.23,1776.68,738
2020-07-07 13:45:00,1776.68,1777.21,1776.06,1776.3,547
2020-07-07 14:00:00,1776.3,1777.06,1775.68,1776.27,542
2020-07-07 14:15:00,1776.27,1777.42,1775.84,1777.06,662
2020-07-07 14:30:00,1777.06,1778.31,1776.77,1778.17,596
2020-07-07 14:45:00,1778.09,1778.34,1777.56,1777.79,709
2020-07-07 15:00:00,1777.78,1779.03,1777.66,1778.96,779
2020-07-07 15:15:00,1778.96,1780.34,1778.96,1779.67,720
2020-07-07 15:30:00,1779.67,1779.67,1775.53,1777.24,1306
2020-07-07 15:45:00,1777.24,1779.37,1776.83,1778.59,1041
2020-07-07 16:00:00,1778.56,1781.04,1778.33,1780.17,1481
2020-07-07 16:15:00,1780.18,1781.48,1779.68,1780.7,907
2020-07-07 16:30:00,1780.7,1785.37,1780.47,1784.72,1872
2020-07-07 16:45:00,1784.72,1786.37,1783.48,1784.89,1958
2020-07-07 17:00:00,1784.92,1795.81,1784.92,1793.2,2966
2020-07-07 17:15:00,1793.07,1794.53,1791.94,1793.88,2081
2020-07-07 17:30:00,1793.88,1795.36,1791.76,1792.92,2112
2020-07-07 17:45:00,1792.92,1796.23,1792.92,1793.97,1878
2020-07-07 18:00:00,1793.97,1794.98,1792.71,1793.97,1984
2020-07-07 18:15:00,1793.97,1795.1,1792.92,1794.09,1739
2020-07-07 18:30:00,1794.1,1794.82,1793.13,1794.22,911
2020-07-07 18:45:00,1794.21,1796.48,1793.9,1795.24,1245
2020-07-07 19:00:00,1795.18,1796.62,1794.72,1795.51,1486
2020-07-07 19:15:00,1795.5,1795.78,1793.69,1795.55,1520
2020-07-07 19:30:00,1795.6,1796.01,1794.53,1794.67,1259
2020-07-07 19:45:00,1794.66,1795.95,1794.33,1795.89,1309
2020-07-07 20:00:00,1795.89,1796.15,1794.91,1796.03,735
2020-07-07 20:15:00,1796.03,1796.94,1795.89,1796.63,1119
2020-07-07 20:30:00,1796.57,1797.07,1796.09,1796.46,1289
2020-07-07 20:45:00,1796.46,1796.89,1796.13,1796.7,996
2020-07-07 21:00:00,1796.7,1796.85,1795.17,1796.14,800
2020-07-07 21:15:00,1796.14,1796.82,1795.94,1796.62,831
2020-07-07 21:30:00,1796.32,1796.56,1795.38,1795.54,1111
2020-07-07 21:45:00,1795.52,1796.37,1795.44,1795.63,688
2020-07-07 22:00:00,1795.64,1795.85,1794.75,1795.11,891
2020-07-07 22:15:00,1795.13,1795.78,1794.85,1795.62,1190
2020-07-07 22:30:00,1795.62,1797.13,1795.62,1796.92,606
2020-07-07 22:45:00,1796.92,1797.34,1796.32,1797.11,1359
2020-07-07 23:00:00,1797.16,1797.2,1796.02,1796.12,384
2020-07-07 23:15:00,1796.12,1796.22,1795.03,1795.04,112
2020-07-07 23:30:00,1795.08,1795.46,1794.61,1794.82,251
2020-07-07 23:45:00,1794.84,1795.0,1794.13,1794.6,212
2020-07-08 01:00:00,1795.13,1795.16,1793.97,1794.54,101
2020-07-08 01:15:00,1794.54,1794.67,1793.56,1793.58,119
2020-07-08 01:30:00,1793.58,1794.87,1793.32,1794.8,201
2020-07-08 01:45:00,1794.78,1795.07,1794.32,1794.63,144
2020-07-08 02:00:00,1794.63,1795.05,1794.42,1794.5,97
2020-07-08 02:15:00,1794.5,1795.41,1794.3,1795.24,205
2020-07-08 02:30:00,1795.24,1795.4,1794.86,1794.98,171
2020-07-08 02:45:00,1794.98,1795.02,1794.3,1794.36,130
2020-07-08 03:00:00,1794.36,1796.58,1794.2,1794.29,459
2020-07-08 03:15:00,1794.29,1794.68,1793.45,1794.41,434
2020-07-08 03:30:00,1794.38,1794.38,1792.74,1792.94,365
2020-07-08 03:45:00,1792.94,1793.79,1792.57,1793.48,304
2020-07-08 04:00:00,1793.48,1794.49,1793.24,1793.57,602
2020-07-08 04:15:00,1793.62,1793.84,1793.11,1793.2,412
2020-07-08 04:30:00,1793.2,1795.12,1793.1,1794.58,501
2020-07-08 04:45:00,1794.58,1794.65,1793.17,1794.29,330
2020-07-08 05:00:00,1794.29,1794.62,1791.52,1792.78,600
2020-07-08 05:15:00,1792.88,1793.56,1792.7,1793.41,308
2020-07-08 05:30:00,1793.41,1793.53,1792.67,1793.25,168
2020-07-08 05:45:00,1793.25,1793.85,1792.75,1792.91,283
2020-07-08 06:00:00,1792.88,1794.58,1792.26,1793.74,460
2020-07-08 06:15:00,1793.76,1794.7,1793.31,1794.52,277
2020-07-08 06:30:00,1794.52,1795.1,1794.22,1794.28,224
2020-07-08 06:45:00,1794.23,1794.71,1793.92,1794.2,222
2020-07-08 07:00:00,1794.2,1794.6,1793.37,1794.58,172
2020-07-08 07:15:00,1794.58,1794.89,1792.4,1793.55,253
2020-07-08 07:30:00,1793.55,1794.95,1793.52,1794.7,328
2020-07-08 07:45:00,1794.6,1795.31,1794.51,1794.78,261
2020-07-08 08:00:00,1794.75,1795.4,1794.13,1794.92,238
2020-07-08 08:15:00,1794.92,1794.96,1793.55,1794.08,190
2020-07-08 08:30:00,1794.12,1795.0,1793.95,1794.59,321
2020-07-08 08:45:00,1794.61,1794.71,1793.96,1794.22,251
2020-07-08 09:00:00,1794.18,1794.84,1792.45,1793.3,465
2020-07-08 09:15:00,1793.26,1794.59,1792.66,1794.52,579
2020-07-08 09:30:00,1794.55,1794.69,1794.05,1794.42,212
2020-07-08 09:45:00,1794.44,1794.95,1793.87,1794.79,366
2020-07-08 10:00:00,1794.79,1795.47,1792.63,1793.91,902
2020-07-08 10:15:00,1793.91,1795.07,1793.33,1794.9,585
2020-07-08 10:30:00,1794.94,1795.52,1793.35,1795.33,672
2020-07-08 10:45:00,1795.33,1796.11,1795.06,1796.09,752
2020-07-08 11:00:00,1796.08,1799.32,1796.08,1797.94,1014
2020-07-08 11:15:00,1797.97,1800.63,1797.52,1799.91,807
2020-07-08 11:30:00,1799.91,1800.44,1796.52,1798.89,1181
2020-07-08 11:45:00,1798.98,1799.85,1798.28,1799.53,817
2020-07-08 12:00:00,1799.53,1800.41,1798.81,1799.46,825
2020-07-08 12:15:00,1799.46,1800.01,1798.43,1799.72,1031
2020-07-08 12:30:00,1799.7,1801.9,1799.37,1801.73,1116
2020-07-08 12:45:00,1801.72,1802.94,1801.45,1802.69,907
2020-07-08 13:00:00,1802.69,1802.79,1800.65,1800.99,724
2020-07-08 13:15:00,1800.99,1803.86,1800.77,1803.55,754
2020-07-08 13:30:00,1803.55,1803.99,1802.94,1803.37,753
2020-07-08 13:45:00,1803.37,1804.05,1802.17,1802.67,786
2020-07-08 14:00:00,1802.64,1803.22,1801.7,1801.73,656
2020-07-08 14:15:00,1801.73,1802.01,1800.27,1801.07,656
2020-07-08 14:30:00,1801.07,1803.77,1801.07,1803.7,738
2020-07-08 14:45:00,1803.76,1804.81,1803.15,1804.47,744
2020-07-08 15:00:00,1804.49,1804.68,1801.85,1802.77,1086
2020-07-08 15:15:00,1802.77,1804.64,1802.03,1802.33,1109
2020-07-08 15:30:00,1802.33,1804.25,1801.97,1803.59,1209
2020-07-08 15:45:00,1803.57,1804.78,1803.1,1803.6,1100
2020-07-08 16:00:00,1803.62,1808.57,1803.62,1807.98,2221
2020-07-08 16:15:00,1807.92,1812.11,1807.87,1811.93,1992
2020-07-08 16:30:00,1811.92,1815.09,1810.99,1813.72,2236
2020-07-08 16:45:00,1813.72,1815.27,1808.93,1810.28,2516
2020-07-08 17:00:00,1810.38,1813.63,1809.25,1812.79,1695
2020-07-08 17:15:00,1812.78,1817.92,1811.93,1815.63,1653
2020-07-08 17:30:00,1815.63,1816.03,1812.35,1812.47,1438
2020-07-08 17:45:00,1812.58,1816.45,1811.74,1811.94,1786
2020-07-08 18:00:00,1811.94,1813.92,1810.82,1811.92,1660
2020-07-08 18:15:00,1811.89,1812.93,1808.76,1808.89,1818
2020-07-08 18:30:00,1808.89,1811.43,1808.76,1809.92,1400
2020-07-08 18:45:00,1809.92,1811.68,1809.61,1811.2,1230
2020-07-08 19:00:00,1811.21,1813.28,1811.18,1813.17,1298
2020-07-08 19:15:00,1813.17,1813.92,1811.5,1811.85,879
2020-07-08 19:30:00,1811.88,1812.74,1811.3,1812.05,1149
2020-07-08 19:45:00,1812.05,1812.95,1811.71,1812.47,999
2020-07-08 20:00:00,1812.48,1813.37,1811.97,1812.73,886
2020-07-08 20:15:00,1812.73,1813.9,1810.66,1810.8,1432
2020-07-08 20:30:00,1810.8,1811.71,1809.5,1811.4,975
2020-07-08 20:45:00,1811.4,1811.83,1809.96,1810.52,1023
2020-07-08 21:00:00,1810.5,1811.15,1809.44,1809.77,909
2020-07-08 21:15:00,1809.77,1810.04,1809.22,1809.85,760
2020-07-08 21:30:00,1809.82,1809.95,1806.76,1807.39,1167
